PDB code,Resolution,Clashscore,Rotamer outliers [%],Ramachandran outliers [%],RSRZ outliers [%],Year,Contains protein,R [%],R free [%],Deposition date,Journal,ISSN,Q1,Q1_min,Q1 percentile,Q1_min percentile
1y6t,2.6,15.08,,,0.0,2004.0,False,21.4,25.5,2004-12-07,NUCLEIC ACIDS RES,0305-1048,0.45221863413467284,0.2592393254395407,0.3997129529960531,0.534086831718694
1y7f,1.6,0.0,,,0.0,2004.0,False,16.830000000000002,20.02,2004-12-08,BIOCHEMISTRY,0006-2960,0.839253677789738,0.7104413347685683,0.9705776820954432,0.9535342662360962
1y73,2.9,7.53,,,0.0,2004.0,False,19.2,19.400000000000002,2004-12-08,NUCLEIC ACIDS RES,0305-1048,0.6954311685205119,0.4892357373519914,0.8256189451022605,0.7904556871187657
1y84,1.6,2.8,,,0.0,2004.0,False,16.48,18.85,2004-12-10,BIOCHEMISTRY,0006-2960,0.7859107762229399,0.7104413347685683,0.9260853964836742,0.9535342662360962
1y86,1.7,0.0,,,0.0,2004.0,False,17.07,18.86,2004-12-10,BIOCHEMISTRY,0006-2960,0.8540844396603277,0.7104413347685683,0.9809831359885182,0.9535342662360962
1wv6,2.55,6.29,,,0.0,2004.0,False,21.761,24.349999999999998,2004-12-11,BIOCHEMISTRY,0006-2960,0.5908982179165171,0.5156081808396125,0.6627197703623968,0.8040904198062433
1wv5,2.3,6.18,,,0.0,2004.0,False,23.674,26.025,2004-12-11,BIOCHEMISTRY,0006-2960,0.531515368975003,0.33153928955866524,0.5396483674201651,0.6365267312522426
1y8v,1.5,1.53,,,0.0,2004.0,False,17.94,21.64,2004-12-13,BIOCHEMISTRY,0006-2960,0.7716780289439061,0.7104413347685683,0.9135270900609975,0.9535342662360962
1y8l,1.5,1.46,,,0.0,2004.0,False,17.09,20.21,2004-12-13,BIOCHEMISTRY,0006-2960,0.7990072957780169,0.7104413347685683,0.9411553641908863,0.9535342662360962
1y90,3.08,13.78,,,0.0,2004.0,False,19.400000000000002,24.4,2004-12-14,NUCLEIC ACIDS RES,0305-1048,0.5007774189690228,0.28202368137782563,0.4865446716899892,0.5703265159669896
1y95,2.8,6.26,,,2.17,2004.0,False,22.6,25.3,2004-12-14,NUCLEIC ACIDS RES,0305-1048,0.41143403899055137,0.2766415500538213,0.3304628632938644,0.56243272335845
1y99,2.4,5.66,,,2.17,2004.0,False,22.5,23.799999999999997,2004-12-15,STRUCTURE,0969-2126,0.47805286448989354,0.2766415500538213,0.44994617868675996,0.56243272335845
1y9f,1.6,1.54,,,0.0,2004.0,False,15.83,18.52,2004-12-15,BIOCHEMISTRY,0006-2960,0.8194593948092334,0.7104413347685683,0.9580193756727664,0.9535342662360962
1wvd,2.93,15.08,,,2.17,2004.0,False,20.8,23.9,2004-12-15,NUCLEIC ACIDS RES,0305-1048,0.36945341466331777,0.2592393254395407,0.25762468604233946,0.534086831718694
1y9s,1.55,0.0,,,0.0,2004.0,False,16.259999999999998,20.49,2004-12-16,BIOCHEMISTRY,0006-2960,0.8326755172826217,0.7104413347685683,0.9673484033010405,0.9535342662360962
1yb9,1.65,5.58,,,0.0,2004.0,False,16.32,19.06,2004-12-20,BIOCHEMISTRY,0006-2960,0.7286807798110274,0.5764262648008611,0.8668819519196268,0.8421241478292071
1ybc,1.8,1.48,,,0.0,2004.0,False,16.96,21.279999999999998,2004-12-20,BIOCHEMISTRY,0006-2960,0.7813060638679584,0.7104413347685683,0.922497308934338,0.9535342662360962
1ykv,3.3,12.52,,,0.0,2005.0,False,22.802,26.206000000000003,2005-01-18,NAT STRUCT MOL BIOL,1545-9993,0.44671689989235736,0.3143164693218515,0.39325439540724794,0.6149982059562253
1ykq,3.5,37.0,,,0.0,2005.0,False,28.57,32.379999999999995,2005-01-18,NAT STRUCT MOL BIOL,1545-9993,0.2692261691185265,0.02834589163975601,0.12701829924650163,0.07588805166846072
1yls,3.0,14.76,,,0.0,2005.0,False,20.881,23.429,2005-01-19,NAT STRUCT MOL BIOL,1545-9993,0.5335486185862935,0.26695371367061355,0.5457481162540366,0.5446716899892358
2bj6,2.6,13.41,,,2.059571428230008,2005.0,False,21.7,25.4,2005-01-30,J AM CHEM SOC,0002-7863,0.32442291591914846,0.2866881951919627,0.18945102260495156,0.5760674560459276
1yrj,2.7,31.25,,,3.197648864736358,2005.0,False,24.6,30.7,2005-02-03,ANGEW CHEM,1433-7851,0.11457959574213611,0.057229996411912454,0.026551847865087908,0.1478292070326516
1yrm,2.5,6.52,,,0.0,2005.0,False,23.400000000000002,27.800000000000004,2005-02-04,J AM CHEM SOC,0002-7863,0.47362755651237887,0.17473986365267313,0.4381054897739505,0.3998923573735199
1yxp,2.4,9.45,,,0.0,2005.0,False,27.0,30.3,2005-02-22,J MOL BIOL,0022-2836,0.397320894629829,0.06620021528525297,0.3060638679583782,0.16828130606386796
1yy0,3.2,17.54,,,2.22,2005.0,False,23.200000000000003,26.400000000000002,2005-02-23,J AM CHEM SOC,0002-7863,0.2597775385719412,0.21385001794043776,0.116254036598493,0.4675278076785074
1yzd,2.35,6.51,,,0.0,2005.0,False,23.599999999999998,29.2,2005-02-28,J AM CHEM SOC,0002-7863,0.44940796555435947,0.10118406889128095,0.39720129171151775,0.25242195909580195
1z3f,1.5,11.14,,,0.0,2005.0,False,22.041,24.166,2005-03-12,ACTA CRYST D,0907-4449,0.5346848463102499,0.3543236454969501,0.5493362038033728,0.6684607104413348
1z43,2.6,62.73,,,0.99,2005.0,False,25.31,29.616,2005-03-15,RNA,1355-8382,0.16553043894271022,0.025475421600287047,0.05166846071044134,0.06817366343738787
1z58,3.8,25.68,,,1.7891312028057271,2005.0,False,27.3,36.8,2005-03-17,FEBS LETT,0014-5793,0.14675278076785073,0.004305705059203444,0.039468963042698244,0.011661284535342662
1z5t,1.6,2.41,,,0.0,2005.0,False,19.8,24.4,2005-03-19,BIOCHEMISTRY,0006-2960,0.6635569907905753,0.5098672407606746,0.7850735557947613,0.8001435235019735
1z79,2.55,10.43,,,0.0,2005.0,False,21.7,26.200000000000003,2005-03-24,J AM CHEM SOC,0002-7863,0.4691424470757086,0.31664872622892,0.42895586652314316,0.6182274847506279
1z7i,1.28,3.86,,,0.0,2005.0,False,17.7,20.0,2005-03-24,NUCLEIC ACIDS RES,0305-1048,0.749551489056333,0.6750986724076068,0.8914603516325799,0.8919985647649803
1z7f,2.1,3.92,,,0.0,2005.0,False,26.1,28.000000000000004,2005-03-24,J AM CHEM SOC,0002-7863,0.5136347326874776,0.16289917473986365,0.5077143882310728,0.3772874058127018
1z8v,1.75,1.44,,,0.0,2005.0,False,19.97,23.27665834341637,2005-03-31,FEBS J,1742-464X,0.7274249491687597,0.6368855400071761,0.8650879081449587,0.8736993182633657
1zci,1.65,1.01,,,0.0,2005.0,False,24.2,25.0,2005-04-12,J MOL BIOL,0022-2836,0.674440856356895,0.4465374955148906,0.798708288482239,0.7626480086114101
1vro,1.1,4.71,,,80.0,2005.0,False,9.700000000000001,12.9,2005-04-14,J AM CHEM SOC,0002-7863,0.5365984930032293,0.002152852529601722,0.5547183351273771,0.0057409400789379264
1zf6,1.5,15.77,,,0.0,2005.0,False,25.6,30.599999999999998,2005-04-19,PNAS,0027-8424,0.33877526611649317,0.05974165769644779,0.2095443128812343,0.15267312522425547
1zf0,1.5,6.29,,,0.0,2005.0,False,25.3,25.8,2005-04-19,PNAS,0027-8424,0.5362994857074512,0.3518119842124148,0.5536419088625762,0.6655902404018658
1zf2,1.95,22.29,,,0.0,2005.0,False,23.1,27.3,2005-04-19,PNAS,0027-8424,0.3591077622293984,0.15105848582705417,0.23860782203085756,0.35324721923214925
1zev,1.58,28.55,,,3.8687893095682497,2005.0,False,21.8,27.900000000000002,2005-04-19,PNAS,0027-8424,0.14274608300442532,0.10243989953354862,0.0369573017581629,0.2552924291352709
1zf3,1.84,37.91,,,0.0,2005.0,False,20.200000000000003,23.1,2005-04-19,PNAS,0027-8424,0.47721564406171507,0.06494438464298528,0.4485109436670255,0.16594904915679942
1zey,1.7,42.86,,,0.0,2005.0,False,26.6,32.7,2005-04-19,PNAS,0027-8424,0.2630666188254993,0.024578399712952996,0.1198421241478292,0.06620021528525297
1zex,1.65,9.55,,,0.0,2005.0,False,24.0,25.0,2005-04-19,PNAS,0027-8424,0.5226049515608181,0.41083602439899536,0.5252960172228203,0.7348403301040546
1zf1,1.35,41.4,,,0.0,2005.0,False,22.2,24.5,2005-04-19,PNAS,0027-8424,0.4217198899653152,0.05669178327951202,0.34589163975601006,0.14711158952278436
1zf5,0.99,0.0,,,100.0,2005.0,False,28.999999999999996,29.799999999999997,2005-04-19,PNAS,0027-8424,0.3418849419925847,0.0007176175098672408,0.2149264442052386,0.0014352350197344816
1zez,2.0,9.51,,,0.0,2005.0,False,22.900000000000002,27.900000000000002,2005-04-19,PNAS,0027-8424,0.43039110154287763,0.1689989235737352,0.3606027987082885,0.3871546465733764
1zew,2.25,72.67,,,0.0,2005.0,False,24.4,27.3,2005-04-19,PNAS,0027-8424,0.31473507953594065,0.01794043774668102,0.1779691424470757,0.04861858629350556
1zf4,1.65,30.02,,,0.0,2005.0,False,23.1,27.500000000000004,2005-04-19,PNAS,0027-8424,0.33548618586293505,0.09634015069967707,0.20416218155723,0.24022246142805884
1zf7,1.05,1.58,,,20.0,2005.0,False,27.6,28.799999999999997,2005-04-20,PNAS,0027-8424,0.3185025714627437,0.012020093290276283,0.18281306063867958,0.03283100107642627
1zfb,1.65,80.95,,,0.0,2005.0,False,23.3,28.299999999999997,2005-04-20,PNAS,0027-8424,0.2902164812821433,0.013634732687477575,0.14890563329745246,0.03677789738069609
1zfm,2.2,119.43,,,0.0,2005.0,False,26.6,36.4,2005-04-20,PNAS,0027-8424,0.2404018658055256,0.005023322569070686,0.1004664513814137,0.013455328310010764
1zfc,2.0,102.85,,,7.276514178568554,2005.0,False,26.400000000000002,28.299999999999997,2005-04-20,PNAS,0027-8424,0.07469202248534863,0.0068173663437387875,0.013993541442411194,0.01829924650161464
1zff,0.94,37.97,,,16.795024515740188,2005.0,False,42.8,44.4,2005-04-20,PNAS,0027-8424,0.027269465374955153,0.001076426264800861,0.0014352350197344816,0.002691065662002153
1zfg,1.75,93.65,,,10.092294142648214,2005.0,False,31.4,33.800000000000004,2005-04-20,PNAS,0027-8424,0.020332496112905152,0.00897021887334051,0.0007176175098672408,0.024398995335486187
1zft,2.33,7.95,,,0.0,2005.0,False,22.7,24.2,2005-04-20,BIOCHEMISTRY,0006-2960,0.5698481042937448,0.4651955507714388,0.6264800861141012,0.7734122712594187
1zf8,1.48,19.02,,,0.0,2005.0,False,22.0,26.3,2005-04-20,PNAS,0027-8424,0.40180600406649924,0.19088625762468603,0.31611051309651955,0.4298528884104772
1zfe,2.5,50.79,,,0.0,2005.0,False,27.1,30.7,2005-04-20,PNAS,0027-8424,0.26904676474105965,0.039468963042698244,0.126659490491568,0.10495156081808396
1zfv,2.4,17.97,,,1.64,2005.0,False,24.3,25.3,2005-04-20,BIOCHEMISTRY,0006-2960,0.3149144839134075,0.2077502691065662,0.17832795120200934,0.45909580193756727
1zf9,1.38,63.59,,,10.0,2005.0,False,23.7,25.900000000000002,2005-04-20,PNAS,0027-8424,0.13580911374237534,0.025116612845353426,0.03480444922856118,0.06745604592752064
1zfh,2.51,83.6,,,0.0,2005.0,False,32.0,35.9,2005-04-20,PNAS,0027-8424,0.2433919387633058,0.007534983853606028,0.10513096519555078,0.020093290276282743
1zfx,2.38,9.47,,,11.48,2005.0,False,23.7,25.7,2005-04-20,BIOCHEMISTRY,0006-2960,0.2697643822509269,0.03157517043415859,0.12737710800143523,0.08539648367420165
1zfa,1.56,93.06,,,5.0,2005.0,False,24.099999999999998,30.0,2005-04-20,PNAS,0027-8424,0.06626001674440857,0.00968783638320775,0.010764262648008612,0.026551847865087908
1zjf,2.2,14.55,,,3.6350346697353757,2005.0,False,22.900000000000002,25.6,2005-04-28,J MOL BIOL,0022-2836,0.2724554479129291,0.175816289917474,0.1302475780409042,0.40204520990312165
1zje,2.1,13.23,,,2.964360021952288,2005.0,False,21.68,25.61,2005-04-28,J MOL BIOL,0022-2836,0.29254873818921184,0.21385001794043776,0.1514172945819878,0.4675278076785074
1zjg,3.0,30.43,,,1.8554037032624322,2005.0,False,22.3,26.0,2005-04-28,J MOL BIOL,0022-2836,0.2448869752421959,0.09436670254754216,0.10620739146035163,0.23699318263365626
1zph,1.8,17.92,,,0.0,2005.0,False,23.449,31.395,2005-05-16,ACTA CRYST D,0907-4449,0.3208946298289678,0.043774668101901684,0.1865805525654826,0.11481880157875853
1zpi,1.6,17.6,,,0.0,2005.0,False,22.217000000000002,25.832,2005-05-16,ACTA CRYST D,0907-4449,0.4239923454132281,0.2127735916756369,0.348762109795479,0.46537495514890564
1zx7,2.15,6.43,,,0.0,2005.0,False,25.1,29.23,2005-06-07,ANGEW CHEM,0570-0833,0.4491687597177371,0.0984930032292788,0.39684248295658414,0.2448869752421959
1zz5,3.0,5.43,,,0.0,2005.0,False,23.3,28.1,2005-06-13,ANGEW CHEM,0570-0833,0.48283698122234187,0.1585934696806602,0.45855758880516684,0.3663437387872264
2a04,2.95,7.66,,,0.0,2005.0,False,25.35,31.830000000000002,2005-06-15,ANGEW CHEM,0570-0833,0.40981939959335006,0.03480444922856118,0.32687477574452817,0.09382848941514173
2a0p,1.95,0.0,,,0.0,2005.0,False,20.200000000000003,23.672612665237924,2005-06-16,NUCLEIC ACIDS RES,0305-1048,0.7517043415859347,0.5995694294940797,0.8952278435593829,0.8552206673842842
2a2e,3.85,51.7,,,13.49,2005.0,False,34.410000000000004,36.17,2005-06-22,NATURE,0028-0836,0.02320296615237412,0.006458557588805167,0.001076426264800861,0.017222820236813777
2a2t,3.1,8.45,,,3.0025706963094976,2005.0,False,27.216,35.737,2005-06-23,ACTA CRYST D,0907-4449,0.22228202368137784,0.008252601363473269,0.08970218873340509,0.022066738428417654
2a43,1.34,1.19,,,0.0,2005.0,False,11.4,14.836485611903406,2005-06-27,BIOCHEMISTRY,0006-2960,0.8469680660208109,0.7104413347685683,0.9756010046645138,0.9535342662360962
2a64,3.3,24.22,,,5.03,2005.0,False,32.04,33.989999999999995,2005-07-01,PNAS,0027-8424,0.08683171869393613,0.015428776462145676,0.01794043774668102,0.04198062432723358
2a7e,1.66,0.0,,,0.0,2005.0,False,18.3,19.7,2005-07-05,ACTA CRYST D,0907-4449,0.8433799784714747,0.7104413347685683,0.9730893433799784,0.9535342662360962
2af1,3.1,20.94,,,0.0,2005.0,False,33.160000000000004,34.585,2005-07-25,CHEMBIOCHEM,1439-4227,0.2966750388709484,0.012199497667743094,0.15644061715105848,0.03336921420882669
2ao5,2.1,8.53,,,0.0,2005.0,False,20.7,25.0,2005-08-12,ACTA CRYST D,0907-4449,0.5338476258820716,0.4445640473627557,0.5462863293864371,0.7613921779691425
2avh,1.5,0.0,,,0.0,2005.0,False,19.8,20.8,2005-08-30,J AM CHEM SOC,0002-7863,0.8271139815811507,0.7104413347685683,0.964119124506638,0.9535342662360962
2avj,2.39,5.58,,,1.67,2005.0,False,16.79,24.2,2005-08-30,J AM CHEM SOC,0002-7863,0.47877048199976086,0.32597775385719413,0.4520990312163617,0.6293505561535702
2awe,2.1,8.66,,,0.0,2005.0,False,17.159,22.846,2005-08-31,PNAS,0027-8424,0.6092572658772873,0.43918191603875134,0.6971654108360243,0.7574452816648726
2axb,1.61,47.47,,,5.56,2005.0,False,19.559,20.169999999999998,2005-09-04,NUCLEIC ACIDS RES,0305-1048,0.3344695610572898,0.04449228561176893,0.20308575529242914,0.11661284535342663
2d2k,2.65,33.71,,,1.67,2005.0,False,24.7,27.0,2005-09-11,BIOCHEMISTRY,0006-2960,0.2145078339911494,0.07786149982059562,0.0843200574094008,0.19824183710082527
2d2l,2.5,12.48,,,1.69,2005.0,False,22.6,24.9,2005-09-11,BIOCHEMISTRY,0006-2960,0.36490850376749195,0.3162899174739864,0.24937208467886615,0.6169716541083602
2b0k,1.64,3.74,,,0.0,2005.0,False,24.249797341919937,30.020000000000003,2005-09-14,BIOCHEMISTRY,0006-2960,0.4891161344336801,0.07247936849659131,0.468783638320775,0.18478650879081449
2b1b,1.9,12.68,,,0.0,2005.0,False,21.2,25.5,2005-09-15,J MOL BIOL,0022-2836,0.4696806602081091,0.3116254036598493,0.4298528884104772,0.6117689271618227
2b1d,2.5,22.23,,,0.0,2005.0,False,23.5,28.4,2005-09-15,J MOL BIOL,0022-2836,0.3345293625164454,0.14065303193397918,0.20344456404736275,0.33476856835306784
2b1c,2.2,33.28,,,0.0,2005.0,False,23.400000000000002,28.599999999999998,2005-09-15,J MOL BIOL,0022-2836,0.3067814854682454,0.07965554359526372,0.1668460710441335,0.20308575529242914
2b2b,1.5,33.77,,,0.0,2005.0,False,20.995,26.162000000000003,2005-09-19,TO BE PUBLISHED,,0.369872024877407,0.07696447793326157,0.25905992106207393,0.19662719770362397
2b3e,1.36,3.71,,,0.0,2005.0,False,20.774968720793282,25.4,2005-09-20,BIOORG MED CHEM LETT,0960-894X,0.5984332017701232,0.3973806960889846,0.6729458198780051,0.7194115536419089
2b57,2.15,13.85,,,3.08,2005.0,False,22.8,28.9,2005-09-27,J MOL BIOL,0022-2836,0.20171032173185025,0.11499820595622533,0.07427341227125941,0.28058844635809116
2b8r,2.6,4.61,,,0.0,2005.0,False,20.599999999999998,23.3,2005-10-10,NAT STRUCT MOL BIOL,1072-8368,0.6571582346609257,0.6268388948690348,0.7768209544312881,0.868675995694295
2b8s,2.76,6.58,,,0.0,2005.0,False,18.9,21.3,2005-10-10,NAT STRUCT MOL BIOL,1072-8368,0.6808994139457002,0.5339074273412271,0.8069608898457122,0.817545748116254
2bcy,2.7,18.52,,,3.33,2005.0,False,24.4,27.0,2005-10-19,BIOCHEMISTRY,0006-2960,0.20906590120798949,0.18945102260495156,0.07965554359526372,0.426264800861141
2bcz,2.4,15.94,,,0.0,2005.0,False,24.0,27.0,2005-10-19,BIOCHEMISTRY,0006-2960,0.3971414902523622,0.2396842482956584,0.30534625044851094,0.5091496232508074
2be0,2.63,10.14,,,0.0,2005.0,False,22.36,26.650000000000002,2005-10-21,ANGEW CHEM,0570-0833,0.4570625523262768,0.27143882310728384,0.4061715105848583,0.5525654825977754
2bee,2.6,9.6,,,0.0,2005.0,False,22.0,26.0,2005-10-24,ANGEW CHEM,0570-0833,0.4846908264561655,0.33387154646573375,0.46178686759956944,0.6404736275565124
2esi,3.0,19.14,,,0.0,2005.0,False,20.150000000000002,26.56,2005-10-26,NUCLEIC ACIDS RES,0305-1048,0.3930749910297811,0.18909221385001795,0.2981700753498385,0.4248295658414065
2esj,2.2,12.77,,,0.0,2005.0,False,22.8,27.500000000000004,2005-10-26,NUCLEIC ACIDS RES,0305-1048,0.40497548140174616,0.19967707212055974,0.3207750269106566,0.4456404736275565
2et0,1.7,3.2,,,0.0,2005.0,False,25.6,29.099999999999998,2005-10-27,ANGEW CHEM,1433-7851,0.5113622772395646,0.10674560459275206,0.5041263006817366,0.2660566917832795
2et4,2.4,3.92,,,0.0,2005.0,False,20.849999999999998,25.83,2005-10-27,NUCLEIC ACIDS RES,0305-1048,0.5757086472909939,0.3491209185504126,0.6358091137423754,0.6609257265877287
2et3,2.8,29.41,,,0.0,2005.0,False,20.95,25.1,2005-10-27,NUCLEIC ACIDS RES,0305-1048,0.4141849061117091,0.09831359885181198,0.33512737710800145,0.24434876210979548
2et5,2.2,2.47,,,0.0,2005.0,False,22.75,26.51,2005-10-27,NUCLEIC ACIDS RES,0305-1048,0.5868317186939361,0.2822030857552924,0.6562612127735917,0.57086472909939
2et8,2.5,24.53,,,4.76,2005.0,False,26.5,28.01,2005-10-27,NUCLEIC ACIDS RES,0305-1048,0.13844037794522188,0.12414782920703266,0.03552206673842842,0.29870828848223896
2f4t,3.0,14.39,,,0.6644289861922914,2005.0,False,21.099999999999998,26.700000000000003,2005-11-24,CELL CHEM BIOL,1074-5521,0.3128214328429614,0.2671331180480804,0.1743810548977395,0.545389307499103
2f4s,2.8,17.78,,,2.381361892328421,2005.0,False,22.5,24.9,2005-11-24,CELL CHEM BIOL,1074-5521,0.3070206913048678,0.2109795479009688,0.16756368855400072,0.46340150699677074
2f4u,2.6,25.17,,,3.7152123163716197,2005.0,False,25.0,29.9,2005-11-24,CELL CHEM BIOL,1074-5521,0.12378902045209901,0.0757086472909939,0.030139935414424113,0.19321851453175456
2f8w,1.2,6.93,,,0.0,2005.0,False,18.0,21.5,2005-12-04,BIOCHEMISTRY,0006-2960,0.6700155483793804,0.5148905633297453,0.7933261571582346,0.8031933979189092
2fcy,2.2,6.0,,,0.0,2005.0,False,23.5,25.3,2005-12-13,NUCLEIC ACIDS RES,0305-1048,0.5599808635330702,0.4086831718693936,0.6069250089702188,0.7332256907068533
2fd0,1.8,7.65,,,0.0,2005.0,False,24.5,24.5,2005-12-13,NUCLEIC ACIDS RES,0305-1048,0.5644061715105848,0.48475062791532114,0.6146393972012917,0.7877646214567635
2fcx,2.0,6.33,,,0.0,2005.0,False,26.700000000000003,29.2,2005-12-13,NUCLEIC ACIDS RES,0305-1048,0.45180002392058366,0.10118406889128095,0.3989953354861859,0.25242195909580195
2fcz,2.01,6.52,,,0.0,2005.0,False,23.799999999999997,25.6,2005-12-13,NUCLEIC ACIDS RES,0305-1048,0.5396483674201651,0.37280229637603157,0.5626121277359167,0.6941155364190886
2fgp,2.4,14.5,,,0.0,2005.0,False,24.8,25.900000000000002,2005-12-22,BIOCHEMISTRY,0006-2960,0.44091615835426384,0.2694653749551489,0.3767491926803014,0.5489773950484392
2fih,1.13,3.97,,,0.0,2005.0,False,19.690611460202803,24.0,2005-12-29,BIOCHEMISTRY,0006-2960,0.6425068771678029,0.5609974883387154,0.7534983853606028,0.8313598851811984
2fij,1.19,0.0,,,0.0,2005.0,False,15.736,16.922,2005-12-29,BIOCHEMISTRY,0006-2960,0.8690348044492285,0.7104413347685683,0.989594546106925,0.9535342662360962
2fii,1.24,5.3,,,0.0,2005.0,False,17.64948060421232,21.2,2005-12-29,BIOCHEMISTRY,0006-2960,0.700693696926205,0.5861141011840689,0.8338715464657338,0.8471474703982778
2fil,1.69,44.46,,,0.0,2005.0,False,20.341,21.543,2005-12-29,BIOCHEMISTRY,0006-2960,0.514770960411434,0.05130965195550771,0.5095084320057409,0.134194474345174
2fqn,2.3,9.94,,,18.6,2006.0,False,24.7,28.199999999999996,2006-01-18,NUCLEIC ACIDS RES,0305-1048,0.18723836861619422,0.013814137064944384,0.06315034086831718,0.03749551489056333
2fza,3.6,48.17,,,4.6676783133431385,2006.0,False,29.4,32.9,2006-02-09,NUCLEOSIDES NUCLEOTIDES NUCLEIC ACIDS,1525-7770,0.06398756129649563,0.021169716541083603,0.010046645138141371,0.05740940078937926
2g1z,3.11,8.73,,,0.0,2006.0,False,28.185,37.96,2006-02-15,J BIOMOL STRUCT DYN,0739-1102,0.3829685444324841,0.002511661284535343,0.2798708288482239,0.0068173663437387875
2g32,1.3,23.55,,,6.170880104639586,2006.0,False,23.9,25.8,2006-02-17,ACTA CRYST D,0907-4449,0.1935773232866882,0.08898457122353785,0.0688912809472551,0.22443487621097954
2g3s,1.499,13.94,,,1.25,2006.0,False,22.6,28.499999999999996,2006-02-20,BIOPHYS J,0006-3495,0.25929912689869633,0.13527090060997488,0.11553641908862576,0.3214926444205239
2g5k,2.8,12.59,,,0.0,2006.0,False,25.8,27.0,2006-02-23,ANGEW CHEM,0570-0833,0.4214806841286927,0.2396842482956584,0.3455328310010764,0.5091496232508074
2g92,1.61,7.77,,,0.0,2006.0,False,19.6,23.1,2006-03-04,ACS CHEM BIOL,1554-8929,0.6148188015787586,0.47775385719411556,0.7061356297093649,0.7829207032651597
2g91,1.5,1.83,,,2.378592609268104,2006.0,False,18.68,22.89,2006-03-04,TO BE PUBLISHED,,0.5812103815333094,0.25870111230714027,0.6469321851453176,0.5326515966989595
2g9c,1.7,6.66,,,7.46,2006.0,False,19.5,24.2,2006-03-06,J AM CHEM SOC,0002-7863,0.3763903839253677,0.06637961966271977,0.2673125224255472,0.17025475421600286
